Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZETA DIVISION vs Team Secret | MAP 2 | Ascent,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,,,,,,,,,,,,,
"Thursday, February 22nd 3:20 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,100%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,50%,67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,58%,66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,33%,36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,A,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1512.5,1500.41726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1499.565464,1513.351796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.517381454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Gen.G vs ZETA DIVISION | MAP 1 | Icebox,"2,19,17",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,,,,,,,,,,,,,,,
"Thursday, February 22nd 5:20 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,A,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gen.G vs ZETA DIVISION | MAP 2 | Ascent,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,,,,,,,,,,,,,,,,,
"Thursday, February 22nd 5:20 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,A,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1536.18484,1499.56546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1547.372209,1488.378091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.552505242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17. T1 vs Paper Rex | MAP 1 | Split,"2,30,19",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,,,,,,,,,,,,,,,,
"Saturday, February 24th 2:00 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Playoffs: Semifinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,0%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,53%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,40%,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 vs Paper Rex | MAP 2 | Ascent,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,,,,,,,,,,,,,,,,,
"Saturday, February 24th 2:00 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Playoffs: Semifinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,0%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,42%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,0%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,42%,67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,38%,71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1525,1512.94953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1512.066623,1525.882907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.51733507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18. DRX vs Gen.G | MAP 1 | Bind,"2,26,21",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,,,,,,,,,,,,,,,,
"Saturday, February 24th 4:25 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Playoffs: Semifinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,0%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,54%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,38%,46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRX vs Gen.G | MAP 2 | Lotus,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,,,,,,,,,,,,,,,,,
"Saturday, February 24th 4:25 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Playoffs: Semifinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,100%,67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,67%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,58%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,50%,75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,61%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,42%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
